"iata","lon","lat","iso","name","continent","type","size","timezone","icao","city","country"
"LMT","169.86667","11.233333","MH","Klamath Falls Airport","OC","airport","small","-8","KLMT","Klamath Falls","United States"
"LEB","169.86667","11.233333","MH","Lebanon Municipal Airport","OC","airport","small","-5","KLEB","Lebanon","United States"
"LBF","169.86667","11.233333","MH","North Platte Regional Airport Lee Bird Field","OC","airport","small","-6","KLBF","North Platte","United States"
"LBE","169.86667","11.233333","MH","Arnold Palmer Regional Airport","OC","airport","small","-5","KLBE","Latrobe","United States"
"LAR","169.86667","11.233333","MH","Laramie Regional Airport","OC","airport","small","-7","KLAR","Laramie","United States"
"JMS","169.86667","11.233333","MH","Jamestown Regional Airport","OC","airport","small","-6","KJMS","Jamestown","United States"
"IRK","169.86667","11.233333","MH","Kirksville Regional Airport","OC","airport","small","-6","KIRK","Kirksville","United States"
"KIO","169.86667","11.233333","MH","Kili Airport","OC","airport","small","12","Q51","Kili Island","Marshall Islands"
"HTS","169.86667","11.233333","MH","Tri State Milton J Ferguson Field","OC","airport","small","-5","KHTS","Huntington","United States"
"HOT","169.86667","11.233333","MH","Memorial Field","OC","airport","small","-6","KHOT","Hot Springs","United States"
"GRI","169.86667","11.233333","MH","Central Nebraska Regional Airport","OC","airport","small","-6","KGRI","Grand Island","United States"
"GGW","169.86667","11.233333","MH","Wokal Field Glasgow International Airport","OC","airport","small","-7","KGGW","Glasgow","United States"
"FAY","169.86667","11.233333","MH","Fayetteville Regional Grannis Field","OC","airport","small","-5","KFAY","Fayetteville","United States"
"EWB","169.86667","11.233333","MH","New Bedford Regional Airport","OC","airport","small","-5","KEWB","New Bedford","United States"
"EKO","169.86667","11.233333","MH","Elko Regional Airport","OC","airport","small","-8","KEKO","Elko","United States"
"EAU","169.86667","11.233333","MH","Chippewa Valley Regional Airport","OC","airport","small","-6","KEAU","Eau Claire","United States"
"DUJ","169.86667","11.233333","MH","DuBois Regional Airport","OC","airport","small","-5","KDUJ","Du Bois","United States"
"DDC","169.86667","11.233333","MH","Dodge City Regional Airport","OC","airport","small","-6","KDDC","Dodge City","United States"
"CMX","169.86667","11.233333","MH","Houghton County Memorial Airport","OC","airport","small","-5","KCMX","Hancock","United States"
"CLM","169.86667","11.233333","MH","William R Fairchild International Airport","OC","airport","small","-8","KCLM","Port Angeles","United States"
"CKB","169.86667","11.233333","MH","Harrison Marion Regional Airport","OC","airport","small","-5","KCKB","Clarksburg","United States"
"CIU","169.86667","11.233333","MH","Chippewa County International Airport","OC","airport","small","-5","KCIU","Sault Ste Marie","United States"
"CGI","169.86667","11.233333","MH","Cape Girardeau Regional Airport","OC","airport","small","-6","KCGI","Cape Girardeau","United States"
"CEC","169.86667","11.233333","MH","Del Norte County Airport","OC","airport","small","-8","KCEC","Crescent City","United States"
"BRL","169.86667","11.233333","MH","Southeast Iowa Regional Airport","OC","airport","small","-6","KBRL","Burlington","United States"
"BQK","169.86667","11.233333","MH","Brunswick Golden Isles Airport","OC","airport","small","-5","KBQK","Brunswick","United States"
"BKW","169.86667","11.233333","MH","Raleigh County Memorial Airport","OC","airport","small","-5","KBKW","Beckley","United States"
"BFF","169.86667","11.233333","MH","Western Nebraska Regional Airport","OC","airport","small","-7","KBFF","Scottsbluff","United States"
"BFD","169.86667","11.233333","MH","Bradford Regional Airport","OC","airport","small","-5","KBFD","Bradford","United States"
"ATY","169.86667","11.233333","MH","Watertown Regional Airport","OC","airport","small","-6","KATY","Watertown","United States"
"APN","169.86667","11.233333","MH","Alpena County Regional Airport","OC","airport","small","-5","KAPN","Alpena","United States"
"ALW","169.86667","11.233333","MH","Walla Walla Regional Airport","OC","airport","small","-8","KALW","Walla Walla","United States"
"ALO","169.86667","11.233333","MH","Waterloo Regional Airport","OC","airport","small","-6","KALO","Waterloo","United States"
"ALM","169.86667","11.233333","MH","Alamogordo White Sands Regional Airport","OC","airport","small","-7","KALM","Alamogordo","United States"
"AHN","169.86667","11.233333","MH","Athens Ben Epps Airport","OC","airport","small","-5","KAHN","Athens","United States"
"ABY","169.86667","11.233333","MH","Southwest Georgia Regional Airport","OC","airport","small","-5","KABY","Albany","United States"
"ABR","169.86667","11.233333","MH","Aberdeen Regional Airport","OC","airport","small","-6","KABR","Aberdeen","United States"
"TQR","169.86667","11.233333","MH","San Domino Island Heliport","OC","airport","small","1","","Tremiti Islands","Italy"
"GSM","169.86667","11.233333","MH","Gheshm Airport","OC","airport","small","3.5","","Gheshm","Iran"
"DIU","169.86667","11.233333","MH","Diu Airport","OC","airport","small","5.5","VA1P","Diu","India"
"ULU","169.86667","11.233333","MH","Gulu Airport","OC","airport","small","3","HUGU","Gulu","Uganda"
"RUA","169.86667","11.233333","MH","Arua Airport","OC","airport","small","3","HUAR","Arua","Uganda"
"TBO","169.86667","11.233333","MH","Tabora Airport","OC","airport","small","3","HTTB","Tabora","Tanzania"
"SHY","169.86667","11.233333","MH","Shinyanga Airport","OC","airport","small","3","HTSY","Shinyanga","Tanzania"
"MUZ","169.86667","11.233333","MH","Musoma Airport","OC","airport","small","3","HTMU","Musoma","Tanzania"
"LDI","169.86667","11.233333","MH","Kikwetu Airport","OC","airport","small","3","HTLI","Lindi","Tanzania"
"TKQ","169.86667","11.233333","MH","Kigoma Airport","OC","airport","small","3","HTKA","Kigoma","Tanzania"
"BKZ","169.86667","11.233333","MH","Bukoba Airport","OC","airport","small","3","HTBU","Bukoba","Tanzania"
"PZU","169.86667","11.233333","MH","Port Sudan New International Airport","OC","airport","small","2","HSPN","Port Sudan","Sudan"
"UYL","169.86667","11.233333","MH","Nyala Airport","OC","airport","small","2","HSNN","Nyala","Sudan"
"ATB","169.86667","11.233333","MH","Atbara Airport","OC","airport","small","2","HSAT","Atbara","Sudan"
"LAQ","169.86667","11.233333","MH","La Abraq Airport","OC","airport","small","1","HLLQ","Al Bayda'","Libya"
"MJI","169.86667","11.233333","MH","Mitiga Airport","OC","airport","small","1","HLLM","Tripoli","Libya"
"TOB","169.86667","11.233333","MH","Gamal Abdel Nasser Airport","OC","airport","small","1","HLGN","Tobruk","Libya"
"SRX","169.86667","11.233333","MH","Gardabya Airport","OC","airport","small","1","HLGD","Sirt","Libya"
"NYK","169.86667","11.233333","MH","Nanyuki Civil Airport","OC","airport","small","3","HKNY","Nanyuki","Kenya"
"MYD","169.86667","11.233333","MH","Malindi Airport","OC","airport","small","3","HKML","Malindi","Kenya"
"LKG","169.86667","11.233333","MH","Lokichoggio Airport","OC","airport","small","3","HKLK","Lokichoggio","Kenya"
"ASV","169.86667","11.233333","MH","Amboseli Airport","OC","airport","small","3","HKAM","Amboseli National Park","Kenya"
"ATZ","169.86667","11.233333","MH","Asyut International Airport","OC","airport","small","2","HEAT","Asyut","Egypt"
"AAC","169.86667","11.233333","MH","El Arish International Airport","OC","airport","small","2","HEAR","El Arish","Egypt"
"BUO","169.86667","11.233333","MH","Burao Airport","OC","airport","small","3","HCMV","Burao","Somalia"
"GLK","169.86667","11.233333","MH","Galcaio Airport","OC","airport","small","3","HCMR","Galcaio","Somalia"
"MGQ","169.86667","11.233333","MH","Aden Adde International Airport","OC","airport","small","3","HCMM","Mogadishu","Somalia"
"BSA","169.86667","11.233333","MH","Bosaso Airport","OC","airport","small","3","HCMF","Bosaso","Somalia"
"ALU","169.86667","11.233333","MH","Alula Airport","OC","airport","small","3","HCMA","Alula","Somalia"
"TIE","169.86667","11.233333","MH","Tippi Airport","OC","airport","small","3","HATP","Tippi","Ethiopia"
"MTF","169.86667","11.233333","MH","Mizan Teferi Airport","OC","airport","small","3","HAMT","Mizan Teferi","Ethiopia"
"ABK","169.86667","11.233333","MH","Kabri Dehar Airport","OC","airport","small","3","HAKD","Kabri Dehar","Ethiopia"
"GOR","169.86667","11.233333","MH","Gore Airport","OC","airport","small","3","HAGR","Gore","Ethiopia"
"GDE","169.86667","11.233333","MH","Gode Airport","OC","airport","small","3","HAGO","Gode","Ethiopia"
"DEM","169.86667","11.233333","MH","Dembidollo Airport","OC","airport","small","3","HADD","Dembidollo","Ethiopia"
"DSE","169.86667","11.233333","MH","Combolcha Airport","OC","airport","small","3","HADC","Dessie","Ethiopia"
"BEI","169.86667","11.233333","MH","Beica Airport","OC","airport","small","3","HABE","Beica","Ethiopia"
"BCO","169.86667","11.233333","MH","Baco Airport","OC","airport","small","3","HABC","Baco","Ethiopia"
"SFL","169.86667","11.233333","MH","Sao Filipe Airport","OC","airport","small","-1","GVSF","Sao Filipe, Fogo Island","Cape Verde"
"RAI","169.86667","11.233333","MH","Praia International Airport","OC","airport","small","-1","GVNP","Praia, Santiago Island","Cape Verde"
"NDR","169.86667","11.233333","MH","El Aroui Airport","OC","airport","small","0","GMMW","El Aroui","Morocco"
"EUN","169.86667","11.233333","MH","Hassan I Airport","OC","airport","small","0","GMML","El Aaiún","Western Sahara"
"ESU","169.86667","11.233333","MH","Mogador Airport","OC","airport","small","0","GMMI","Essadouira","Morocco"
"VIL","169.86667","11.233333","MH","Dakhla Airport","OC","airport","small","0","GMMH","Dakhla","Western Sahara"
"SMW","169.86667","11.233333","MH","Smara Airport","OC","airport","small","0","GMMA","Smara","Western Sahara"
"QFI","169.86667","11.233333","MH","Iginniarfik Heliport","OC","airport","small","-3","","Iginniarfik","Greenland"
"QCU","169.86667","11.233333","MH","Akunnaaq Heliport","OC","airport","small","-3","","Akunnaaq","Greenland"
"JGR","169.86667","11.233333","MH","Groennedal Heliport","OC","airport","small","-3","","Groennedal","Greenland"
"OXB","169.86667","11.233333","MH","Osvaldo Vieira International Airport","OC","airport","small","0","GGOV","Bissau","Guinea-Bissau"
"KEN","169.86667","11.233333","MH","Kenema Airport","OC","airport","small","0","GFKE","Kenema","Sierra Leone"
"KBS","169.86667","11.233333","MH","Bo Airport","OC","airport","small","0","GFBO","Bo","Sierra Leone"
"BTE","169.86667","11.233333","MH","Sherbro International Airport","OC","airport","small","0","GFBN","Bonthe","Sierra Leone"
"JCU","169.86667","11.233333","MH","Ceuta Heliport","OC","airport","small","0","GECT","Ceuta","Spain"
"CRU","169.86667","11.233333","MH","Lauriston Airport","OC","airport","small","-4","","Carriacou Island","Grenada"
"GMZ","169.86667","11.233333","MH","La Gomera Airport","OC","airport","small","0","GCGM","La Gomera","Spain"
"PSV","169.86667","11.233333","MH","Papa Stour Airport","OC","airport","small","0","","Papa Stour","United Kingdom"
"OUK","169.86667","11.233333","MH","Outer Skerries Airport","OC","airport","small","0","","Outer Skerries","United Kingdom"
"FOA","169.86667","11.233333","MH","Foula Airport","OC","airport","small","0","","Foula","United Kingdom"
"GAX","169.86667","11.233333","MH","Gamba","OC","airport","small","1","","Gamba","Gabon"
"PFR","169.86667","11.233333","MH","Ilebo Airport","OC","airport","small","1","FZVS","Ilebo","Congo (Kinshasa)"
"LJA","169.86667","11.233333","MH","Lodja Airport","OC","airport","small","2","FZVA","Lodja","Congo (Kinshasa)"
"TSH","169.86667","11.233333","MH","Tshikapa Airport","OC","airport","small","2","FZUK","Tshikapa","Congo (Kinshasa)"
"BSU","169.86667","11.233333","MH","Basankusu Airport","OC","airport","small","1","FZEN","Basankusu","Congo (Kinshasa)"
"KRZ","169.86667","11.233333","MH","Basango Mboliasa Airport","OC","airport","small","1","FZBT","Kiri","Congo (Kinshasa)"
"NIO","169.86667","11.233333","MH","Nioki Airport","OC","airport","small","1","FZBI","Nioki","Congo (Kinshasa)"
"INO","169.86667","11.233333","MH","Inongo Airport","OC","airport","small","1","FZBA","Inongo","Congo (Kinshasa)"
"MAT","169.86667","11.233333","MH","Tshimpi Airport","OC","airport","small","1","FZAM","Matadi","Congo (Kinshasa)"
"BOA","169.86667","11.233333","MH","Boma Airport","OC","airport","small","1","FZAJ","Boma","Congo (Kinshasa)"
"ERS","169.86667","11.233333","MH","Eros Airport","OC","airport","small","1","FYWE","Windhoek","Namibia"
"SWP","169.86667","11.233333","MH","Swakopmund Airport","OC","airport","small","1","FYSM","Swakopmund","Namibia"
"OMD","169.86667","11.233333","MH","Oranjemund Airport","OC","airport","small","1","FYOG","Oranjemund","Namibia"
"OND","169.86667","11.233333","MH","Ondangwa Airport","OC","airport","small","1","FYOA","Ondangwa","Namibia"
"LUD","169.86667","11.233333","MH","Luderitz Airport","OC","airport","small","1","FYLZ","Luderitz","Namibia"
"CMK","169.86667","11.233333","MH","Club Makokola Airport","OC","airport","small","2","FWCM","Club Makokola","Malawi"
"SRH","169.86667","11.233333","MH","Sarh Airport","OC","airport","small","1","FTTA","Sarh","Chad"
"JCA","169.86667","11.233333","MH","Croisette Heliport","OC","airport","small","1","","Cannes","France"
"VPY","169.86667","11.233333","MH","Chimoio Airport","OC","airport","small","2","FQCH","Chimoio","Mozambique"
"TCH","169.86667","11.233333","MH","Tchibanga Airport","OC","airport","small","1","FOOT","Tchibanga","Gabon"
"MJL","169.86667","11.233333","MH","Mouilla Ville Airport","OC","airport","small","1","FOGM","Mouila","Gabon"
"KOU","169.86667","11.233333","MH","Koulamoutou Airport","OC","airport","small","1","FOGK","Koulamoutou","Gabon"
"MSZ","169.86667","11.233333","MH","Namibe Airport","OC","airport","small","1","FNMO","Mocamedes","Angola"
"VPE","169.86667","11.233333","MH","Ondjiva Pereira Airport","OC","airport","small","1","FNGI","Ondjiva","Angola"
"DUE","169.86667","11.233333","MH","Dundo Airport","OC","airport","small","1","FNDU","Dundo","Angola"
"CBT","169.86667","11.233333","MH","Catumbela Airport","OC","airport","small","1","FNCT","Catumbela","Angola"
"MJA","169.86667","11.233333","MH","Manja Airport","OC","airport","small","3","FMSJ","Manja","Madagascar"
"WMA","169.86667","11.233333","MH","Mandritsara Airport","OC","airport","small","3","FMNX","Mandritsara","Madagascar"
"TTS","169.86667","11.233333","MH","Tsaratanana Airport","OC","airport","small","3","FMNT","Tsaratanana","Madagascar"
"WMP","169.86667","11.233333","MH","Mampikony Airport","OC","airport","small","3","FMNP","Mampikony","Madagascar"
"DWB","169.86667","11.233333","MH","Soalala Airport","OC","airport","small","3","FMNO","Soalala","Madagascar"
"IVA","169.86667","11.233333","MH","Ambanja Airport","OC","airport","small","3","FMNJ","Ambanja","Madagascar"
"WPB","169.86667","11.233333","MH","Port Bergé Airport","OC","airport","small","3","FMNG","Port Bergé","Madagascar"
"WAM","169.86667","11.233333","MH","Ambatondrazaka Airport","OC","airport","small","3","FMMZ","Ambatondrazaka","Madagascar"
"WTS","169.86667","11.233333","MH","Tsiroanomandidy Airport","OC","airport","small","3","FMMX","Tsiroanomandidy","Madagascar"
"WTA","169.86667","11.233333","MH","Tambohorano Airport","OC","airport","small","3","FMMU","Tambohorano","Madagascar"
"TVA","169.86667","11.233333","MH","Morafenobe Airport","OC","airport","small","3","FMMR","Morafenobe","Madagascar"
"MXT","169.86667","11.233333","MH","Maintirano Airport","OC","airport","small","3","FMMO","Maintirano","Madagascar"
"BMD","169.86667","11.233333","MH","Belo sur Tsiribihina Airport","OC","airport","small","3","FMML","Belo sur Tsiribihina","Madagascar"
"JVA","169.86667","11.233333","MH","Ankavandra Airport","OC","airport","small","3","FMMK","Ankavandra","Madagascar"
"WAQ","169.86667","11.233333","MH","Antsalova Airport","OC","airport","small","3","FMMG","Antsalova","Madagascar"
"YVA","169.86667","11.233333","MH","Iconi Airport","OC","airport","small","3","FMCN","Moroni","Comoros"
"SLI","169.86667","11.233333","MH","Solwesi Airport","OC","airport","small","2","FLSW","Solwesi","Zambia"
"CIP","169.86667","11.233333","MH","Chipata Airport","OC","airport","small","2","FLCP","Chipata","Zambia"
"DIS","169.86667","11.233333","MH","Loubomo Airport","OC","airport","small","1","FCPL","Loubomo","Congo (Brazzaville)"
"TLD","169.86667","11.233333","MH","Limpopo Valley Airport","OC","airport","small","2","FBTL","Tuli Lodge","Botswana"
